"Token", "ShortName", "Series", "CompanyName", "ticksize", "Lotsize", "DateOfListing", "DateOfDeListing", "IssuePrice", "FaceValue", "ISINCode", "52WeeksHigh", "52WeeksLow", "LifeTimeHigh", "LifeTimeLow", "HighDate", "LowDate", "Symbol", "InstrumentType", "PermittedToTrade", "IssueCapital", "WarningPercent", "FreezePercent", "CreditRating", "IssueRate", "IssueStartDate", "InterestPaymentDate", "IssueMaturityDate", "BoardLotQty", "Name", "ListingDate", "ExpulsionDate", "ReAdmissionDate", "RecordDate", "ExpiryDate", "NoDeliveryStartDate", "NoDeliveryEndDate", "MFill", "AON", "ParticipantInMarketIndex", "BookClsStartDate", "BookClsEndDate", "EGM", "AGM", "Interest", "Bonus", "Rights", "Dividends", "LocalUpdateDateTime", "DeleteFlag", "Remarks", "NormalMarketStatus", "OddLotMarketStatus", "SpotMarketStatus", "AuctionMarketStatus", "NormalMarketEligibility", "OddLotlMarketEligibility", "SpotMarketEligibility", "AuctionlMarketEligibility", "MarginPercentage", "ExchangeCode"
"471","OSWGRE","EQ","OSWAL GREENTECH LIMITED",0.01,1,"","",0,10,"INE143A01010",50.9,25.48,101.25,3.15,"","","",0,0,0,32.84,21.9,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","OSWALGREEN"
"4717","GAIL","EQ","GAIL (INDIA) LIMITED",0.01,1,"","",0,10,"INE129A01019",202.79,150.52,246.3,4.32,"","","",0,0,0,178.66,146.18,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","GAIL"
"4732","SKMEGG","EQ","SKM EGG PRODUCTS EXPORTS (INDI",0.01,1,"","",0,5,"INE411D01023",232.5,77,280.2,0.08,"","","",0,0,0,223.18,148.8,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","SKMEGGPROD"
"474","3MIND","EQ","3M INDIA LIMITED",0.01,1,"","",0,10,"INE470A01017",37305,25718.15,40856.5,126,"","","",0,0,0,41430,27620,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","3MINDIA"
"4745","BANIND","EQ","BANK OF INDIA",0.01,1,"","",0,10,"INE084A01016",169.9,92.66,589,8.8,"","","",0,0,0,165.48,135.4,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","BANKINDIA"
"4747","INDNIP","EQ","INDIA NIPPON ELECTRICALS LTD",0.01,1,"","",0,5,"INE092B01025",1099.9,545.3,1099.9,18.18,"","","",0,0,0,867.6,578.4,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","INDNIPPON"
"4749","CONCOR","EQ","CONTAINER CORPORATION OF INDIA",0.01,1,"","",0,5,"INE111A01025",652.04,472.75,944,9.05,"","","",0,0,0,555.85,454.85,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","CONCOR"
"4751","INDMED","EQ","INDRAPRASTHA MEDICAL CORPORATI",0.01,1,"","",0,10,"INE681B01017",640.85,307.25,640.85,5,"","","",0,0,0,445.1,296.8,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","INDRAMEDCO"
"477","BIRERI","EQ","BIRLA CABLE LIMITED",0.01,1,"","",0,10,"INE800A01015",215.2,123,429.7,5.7,"","","",0,0,0,160,106.68,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","BIRLACABLE"
"4773","FEDLLO","BE","FEDDERS ELECTRIC AND ENG LTD",0.01,1,"","",0,10,"INE249C01011",0,0,202,2.65,"","","",0,0,0,4.83,4.37,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","FEDDERELEC"
"4775","DCMFIN","EQ","DCM FINANCIAL SERVICES LTD",0.01,1,"","",0,10,"INE891B01012",9.21,3.76,28.3,0.4,"","","",0,0,0,4.77,3.19,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","DCMFINSERV"
"4776","LAKOVE","BE","LAKSHMI ENERGY AND FOODS LTD",0.01,1,"","",0,2,"INE992B01026",0,0,340,2.5,"","","",0,0,0,2.62,2.38,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","LAKSHMIEFL"
"4778","PIL","BE","PRATIBHA INDUSTRIES LIMITED",0.01,1,"","",0,2,"INE308H01022",0,0,94,0.95,"","","",0,0,0,0.99,0.91,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","PRATIBHA"
"4785","UNIINF","BE","UNITY INFRAPROJECTS LIMITED",0.01,1,"","",0,2,"INE466H01028",0,0,225.6,0.15,"","","",0,0,0,0.89,0.81,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","UNITY"
"4791","RELINF","BE","RELIANCE INFRASTRUCTURE LTD",0.01,1,"","",0,10,"INE036A01016",423.4,127.34,2641,8.65,"","","",0,0,0,133.7,120.98,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","RELINFRA"
"4793","MATTEL","EQ","PANASONIC AVC NETWORKS",0.01,1,"","",0,10,"INE071B01011",0,0,40.5,3.65,"","","",0,0,0,32.1,26.25,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","PAVCI"
"48","HAPMIN","EQ","HAPPIEST MINDS TECHNOLOGIES",0.01,1,"","",0,2,"INE419U01012",773.7,395.05,1580,307,"","","",0,0,0,500.3,333.6,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","HAPPSTMNDS"
"480","BIRCOR","EQ","BIRLA CORPORATION LTD",0.01,1,"","",0,10,"INE340A01012",1535.3,910.25,1802,10.4,"","","",0,0,0,1230.2,820.2,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","BIRLACORPN"
"4809","KCPSUG","EQ","K C P SUGAR AND INDUSTRIES COR",0.01,1,"","",0,1,"INE790B01024",42.98,22.1,94,1.89,"","","",0,0,0,27.45,18.31,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","KCPSUGIND"
"481","STI","BE","STI INDIA LIMITED",0.01,1,"","",0,10,"INE090C01019",0,0,90,1.5,"","","",0,0,0,2.95,2.75,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","STINDIA"
"482","ANIINT","SM","ANI INTEGRATED SERVICES LTD",0.01,1,"","",0,10,"INE635Y01015",164.85,75.1,218.45,14.3,"","","",0,0,0,78.85,71.35,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","AISL"
"4822","DODDAI","EQ","DODLA DAIRY LIMITED",0.01,1,"","",0,10,"INE021O01019",1525,965.5,1525,407.6,"","","",0,0,0,1438.4,959,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","DODLA"
"4838","ICILIQ","EQ","ICICI Prud BSE Liq Rate ETF",0.01,1,"","",0,1000,"INF109KC1KT9",1029.99,969.99,1200,805.95,"","","",0,0,0,1050,950,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","LIQUIDIETF"
"484","KSSLIM","BE","KSS LIMITED",0.01,1,"","",0,1,"INE216D01026",0,0,5.5,0.05,"","","",0,0,0,0.16,0.14,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","KSERASERA"
"4843","SNOLOG","EQ","SNOWMAN LOGISTICS LIMITED",0.01,1,"","",0,10,"INE734N01019",64.4,35.55,134.65,24.05,"","","",0,0,0,45.81,30.55,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","SNOWMAN"
"4845","HINORG","BE","HINDUSTAN ORGANIC CHEMICALS LT",0.01,1,"","",0,10,"INE048A01011",35.2,15.1,107.5,4.6,"","","",0,0,0,23.85,15.95,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","HOCL"
"4847","KRIINS","EQ","KRISHNA INSTITUTE OF MED SCI",0.01,1,"","",0,2,"INE967H01025",798.4,474.05,798.4,187.51,"","","",0,0,0,712.25,474.85,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","KIMS"
"4870","INDLAB","EQ","IND-SWIFT LABORATORIES LIMITED",0.01,1,"","",0,10,"INE915B01019",124,68.72,296.5,6.5,"","","",0,0,0,135.27,90.19,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","INDSWFTLAB"
"489","ICEMAK","EQ","ICE MAKE REFRIGERATION LTD",0.01,1,"","",0,10,"INE520Y01019",1088.75,575.15,1088.75,25.65,"","","",0,0,0,863.85,575.95,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","ICEMAKE"
"4892","SAREIN","EQ","SAREGAMA INDIA LIMITED",0.01,1,"","",0,1,"INE979A01025",603,318.65,688.9,0.81,"","","",0,0,0,404.75,269.85,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","SAREGAMA"
"4898","FDC","EQ","FDC LIMITED",0.01,1,"","",0,1,"INE258B01022",527.8,358.75,658.85,3.25,"","","",0,0,0,453.5,302.4,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","FDC"
"49","AHMELE","EQ","TORRENT POWER AEC LIMITED",0.01,1,"","",0,10,"INE424A01014",0,0,364.7,25.1,"","","",0,0,0,311.35,207.6,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","TORRENTAEC"
"4901","NRC","BE","NRC LIMITED",0.01,1,"","",0,10,"INE953C01018",0,0,77,1.7,"","","",0,0,0,3.05,2.85,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","NRC"
"4902","TIMGRO","BE","TIMEX GROUP INDIA LIMITED",0.01,1,"","",0,1,"INE064A01026",0,0,68,6.5,"","","",0,0,0,10.5,7,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","TIMEXWATCH"
"4907","ENGIND","EQ","ENGINEERS INDIA LTD",0.01,1,"","",0,5,"INE510A01028",255.45,142.2,303.9,4.75,"","","",0,0,0,202.42,134.96,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","ENGINERSIN"
"4911","MADFER","EQ","MADRAS FERTILIZERS LIMITED",0.01,1,"","",0,10,"INE414A01015",107.06,66.5,134,3.5,"","","",0,0,0,89.12,59.42,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","MADRASFERT"
"4920","HINCHE","EQ","HINDCON CHEMICALS LIMITED",0.01,1,"","",0,2,"INE642Y01029",44.9,19.61,69.7,1.61,"","","",0,0,0,27.55,18.37,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","HINDCON"
"4923","INDIST","BE","INDIA HOMES LIMITED",0.01,1,"","",0,1,"INE072A01029",0,0,97.5,1.5,"","","",0,0,0,2.94,1.96,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","ISIBARS"
"4927","MAVIND","BE","KRISHNA FILAMENT IND LTD",0.01,1,"","",0,10,"INE073A01019",0,0,320,17.15,"","","",0,0,0,140.5,93.7,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","KRISNAFILA"
"4934","INDPES","EQ","INDIA PESTICIDES LIMITED",0.01,1,"","",0,1,"INE0D6701023",245.84,119.79,431.75,119.79,"","","",0,0,0,189.4,126.28,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","IPL"
"4942","IBCN13","ND","9.2% Indiabulls Comm. Sep 28",0.01,1,"","",0,1000,"INE244L07184",0,0,1095,582,"","","",0,0,0,1213.2,808.8,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","92SFIL28"
"495","BLUDAR","EQ","BLUE DART EXPRESS LTD",0.01,1,"","",0,10,"INE233B01017",7225,5190.5,9640,8.65,"","","",0,0,0,6638,4426,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","BLUEDART"
"4953","SPHGLO","EQ","ADROIT INFOTECH LIMITED",0.01,1,"","",0,10,"INE737B01033",18.95,9,63.5,1.08,"","","",0,0,0,11.35,7.57,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","ADROITINFO"
"4957","GANFO","EQ","GANGA FORGING LIMITED",0.01,1,"","",0,1,"INE691Z01023",7.04,2.7,25,0.65,"","","",0,0,0,4.03,2.69,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","GANGAFORGE"
"4963","ICIBAN","EQ","ICICI BANK LIMITED",0.01,1,"","",0,2,"INE090A01021",1500,1200.1,1500,3.77,"","","",0,0,0,1467.6,1200.8,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","ICICIBANK"
"4973","NIPPHA","EQ","NIPPON INDIA NIFTY PHARMA ETF",0.01,1,"","",0,10,"INF204KC1089",26.52,19.47,26.52,11.56,"","","",0,0,0,26.68,17.8,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","PHARMABEES"
"4981","KESIND","BE","KESORAM INDUSTRIES LTD",0.01,1,"","",0,10,"INE087A01019",225.2,2.84,452.83,2.84,"","","",0,0,0,9.47,8.57,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","KESORAMIND"
"4986","IRCINT","EQ","IRCON INTERNATIONAL LIMITED",0.01,1,"","",0,2,"INE962Y01021",229.5,134.24,351.6,29,"","","",0,0,0,184.48,123,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","IRCON"
"4992","SHACRO","EQ","SHARDA CROPCHEM LIMITED",0.01,1,"","",0,10,"INE221J01015",1181,452.25,1181,99.4,"","","",0,0,0,1185.3,790.3,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","SHARDACROP"
"5007","UBENG","BE","UB ENGINEERING LIMITED",0.01,1,"","",0,10,"INE328C01013",0,0,239.7,3,"","","",0,0,0,7.55,6.85,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","UBENGG"
"5008","VARIN","BE","VARUN INDUSTRIES LIMITED",0.01,1,"","",0,10,"INE032G01012",0,0,295.35,5.15,"","","",0,0,0,2.15,1.95,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","VARUN"
"5012","610G31","GS","6.1% G-SEC. 12 JUL 31",0.01,1,"","",0,100,"IN0020210095",0,0,0,0,"","","",0,0,0,101.67,91.99,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","610GS2031"
"5013","WALNUT","SM","WALPAR NUTRITIONS LIMITED",0.01,1,"","",0,10,"INE0G2G01015",53.3,37.7,76.98,12.75,"","","",0,0,0,47.75,43.25,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","WALPAR"
"5023","SHRDHA","BE","SVP GLOBAL TEXTILES LIMITED",0.01,1,"","",0,1,"INE308E01029",6.89,2.37,164.85,2.37,"","","",0,0,0,3.27,2.97,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","SVPGLOB"
"5049","CLESCI","EQ","CLEAN SCIENCE AND TECHNOLOGY",0.01,1,"","",0,1,"INE227W01023",1600,801,2705,834.3,"","","",0,0,0,969.65,646.45,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","CLEAN"
"5054","GRINFR","EQ","G R INFRAPROJECTS LIMITED",0.01,1,"","",0,5,"INE201P01022",1444.4,896.05,2267.65,896.05,"","","",0,0,0,1160.8,773.9,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","GRINFRA"
"5066","BRIND2","N3","5.5% Britannia Ind. Jun 24",0.01,1,"","",0,29,"INE216A08027",0,0,31,25,"","","",0,0,0,36.26,24.17,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","BILNCD2021"
"5068","SHEENT","EQ","SHEMAROO ENTERTAINMENT LTD",0.01,1,"","",0,10,"INE363M01019",161,88.8,594.7,40.25,"","","",0,0,0,115.15,76.77,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","SHEMAROO"
"5069","MEGRE1","BE","MEGASOFT LTD RIGHTS ENTITLEMEN",0.01,1,"","",0,10,"INE933B20012",6.3,2,6.3,2,"","","",0,0,0,5.7,2.5,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","MEGA-RE"
"507","PULELE","SM","PULZ ELECTRONICS LIMITED",0.01,1,"","",0,10,"INE335X01014",62.9,23,105.08,2.3,"","","",0,0,0,25.55,23.15,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","PULZ"
"509","MAZDOC","EQ","MAZAGON DOCK SHIPBUILDERS LTD",0.01,1,"","",0,5,"INE249Z01020",3775,1918.05,3775,82,"","","",0,0,0,2633.9,2155.1,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","MAZDOCK"
"5097","ZOMLIM","EQ","ETERNAL LIMITED",0.01,1,"","",0,1,"INE758T01015",368.45,194.8,368.45,40.6,"","","",0,0,0,296.5,242.6,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","ETERNAL"
"5108","KPIGLO","EQ","KPI GREEN ENERGY LIMITED",0.01,1,"","",0,5,"INE542W01025",563,336,745.33,12.92,"","","",0,0,0,470.2,313.5,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","KPIGREEN"
"5113","SGBT53","GB","2.50% SOV. GOLD BOND 20 JUL 29",0.01,1,"","",0,4807,"IN0020210111",0,0,18600.01,4501,"","","",0,0,0,17616.98,14413.9,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","SGBJUL29IV"
"5114","SYNGRE","EQ","SYNERGY GREEN INDUSTRIES LTD",0.01,1,"","",0,10,"INE00QT01015",633.25,342,633.25,105.87,"","","",0,0,0,627.15,418.15,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","SGIL"
"5120","PIRND1","N1","8.1% Piramal Capital  Sep 23",0.01,1,"","",0,1000,"INE516Y07337",0,0,1050,905.2,"","","",0,0,0,1260,840,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","PCHFL"
"5123","PIRND5","N2","8.35% Piramal Capital  Sep 23",0.01,1,"","",0,1000,"INE516Y07386",0,0,1226,950,"","","",0,0,0,1212,808,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","PCHFL"
"5126","PIRND6","N3","0% Piramal Capital  Sep 23",0.01,1,"","",0,1000,"INE516Y07345",0,0,0,0,"","","",0,0,0,1200,800,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","PCHFL"
"5129","PIRND7","N4","0% Piramal Capital  Sep 23",0.01,1,"","",0,1000,"INE516Y07394",0,0,1180,977,"","","",0,0,0,1413.6,942.4,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","PCHFL"
"513","BOMDYE","EQ","BOMBAY DYEING & MFG CO LTD",0.01,1,"","",0,2,"INE032A01023",196.75,108.55,321.9,6.1,"","","",0,0,0,135.1,90.08,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","BOMDYEING"
"5132","PIRND8","N5","8.25% Piramal Capital  Jul 24",0.01,1,"","",0,1000,"INE516Y07352",0,0,1001.18,893,"","","",0,0,0,1074,716,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","825PCHFL24"
"5134","PIRND9","N6","8.5% Piramal Capital  Jul 24",0.01,1,"","",0,1000,"INE516Y07402",0,0,1112.01,855.2,"","","",0,0,0,1287.99,858.66,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","85PCHFL24"
"5142","CHAINF","EQ","CIGNITI TECHNOLOGIES LTD",0.01,1,"","",0,10,"INE675C01017",1929.5,1033.25,1970,156.45,"","","",0,0,0,1941.6,1294.4,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","CIGNITITEC"
"5143","JAICOR","EQ","JAI CORP LIMITED",0.01,1,"","",0,1,"INE070D01027",178.24,81.49,1449.9,0.96,"","","",0,0,0,131.98,88,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","JAICORPLTD"
"5145","PIRN10","N7","8.5% Piramal Finance Jul 26",0.01,1,"","",0,1000,"INE516Y07360",0,0,0,0,"","","",0,0,0,1200,800,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","85PCHFL26"
"5151","PIRN11","N8","8.75% Piramal Finance Jul 26",0.01,1,"","",0,1000,"INE516Y07410",0,0,1155.55,890.2,"","","",0,0,0,1249.8,833.2,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","875PCHFL26"
"5152","BPLENG","BE","BPL ENGINEERING LTD.",0.01,1,"","",0,10,"INE108A01013",0,0,41.1,3.1,"","","",0,0,0,8.15,5.45,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","BPLENGG"
"5154","CORBAN","EQ","CORPORATION BANK",0.01,1,"","",0,2,"INE112A01023",31.25,9.5,162.86,9.5,"","","",0,0,0,10.75,8.85,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","CORPBANK"
"5155","PIRND4","N9","PIRAMAL FIN HOU FI 8.75 23JL31",0.01,1,"","",0,1000,"INE516Y07378",0,0,0,0,"","","",0,0,0,1200,800,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","875PCHFL31"
"5160","PIRND3","NA","9% Piramal Finance Jul 31",0.01,1,"","",0,1000,"INE516Y07428",0,0,1099.8,975.1,"","","",0,0,0,1268.28,845.52,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","9PCHFL31A"
"5162","TATCHI","EQ","TATVA CHINTAN PHARMA CHEM LTD",0.01,1,"","",0,10,"INE0GK401011",1610,621,2977.8,621,"","","",0,0,0,1308.2,872.2,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","TATVA"
"5168","SBICON","EQ","SBI ETF CONSUMPTION",0.01,1,"","",0,10,"INF200KA1X17",133.97,101.64,136,58.55,"","","",0,0,0,141.52,94.36,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","SBIETFCON"
"517","BONREF","EQ","BONGAIGAON REFINERY LTD",0.01,1,"","",0,10,"INE241A01012",0,0,116.9,3.5,"","","",0,0,0,54.75,36.5,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","BONGAIREFN"
"5186","STYIND","EQ","STYLAM INDUSTRIES LIMITED",0.01,1,"","",0,5,"INE239C01020",2430,1464.25,2735,761.1,"","","",0,0,0,2627.1,1751.5,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","STYLAMIND"
"5192","KOVMED","EQ","KOVAI MEDICAL CENTER & HOSPITA",0.01,1,"","",0,10,"INE177F01017",2850,1475,2850,91,"","","",0,0,0,3092,2061.4,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","KOVAI"
"5194","ANTART","EQ","ANTARCTICA LTD",0.01,1,"","",0,1,"INE414B01021",1.62,0.77,4.47,0.05,"","","",0,0,0,1.09,0.73,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","ANTGRAPHIC"
"5200","GRAWEI","EQ","GRAUER & WEIL (INDIA) LTD",0.01,1,"","",0,1,"INE266D01021",144.6,78.05,144.6,43.3,"","","",0,0,0,138.72,92.48,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","GRAUWEIL"
"5204","GUJMI","EQ","GUJARAT MINERAL DEVELOPMENT CO",0.01,1,"","",0,2,"INE131A01031",651,226.59,651,2.42,"","","",0,0,0,693,462,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","GMDCLTD"
"5206","ANDYUL","EQ","ANDREW YULE & COMPANY LTD",0.01,1,"","",0,2,"INE449C01025",40.7,18.8,45,3.15,"","","",0,0,0,37.62,25.08,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","ANDREWYU"
"5212","IIFND1","N4","10% IIFL Home Finance Nov 28",0.01,1,"","",0,1000,"INE477L08147",0,0,1149,852.4,"","","",0,0,0,1231.26,820.84,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","10IIFL28"
"5214","IIFND2","N5","9.6% IIFL Home Finance Nov 28",0.01,1,"","",0,1000,"INE477L08154",0,0,1012,800,"","","",0,0,0,1191.5,794.34,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","96IIFL28"
"5217","IIFND3","N6","0% IIFL Home Finance Nov 28",0.01,1,"","",0,1000,"INE477L08162",0,0,1575,802.4,"","","",0,0,0,1792.8,1195.2,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","IIFLZC28C"
"522","BHA22","EQ","ICICI PRUD MF BHARAT 22 ETF",0.01,1,"","",0,10,"INF109KB15Y7",123.24,93.02,124,20.7,"","","",0,0,0,144.91,96.61,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","ICICIB22"
"5220","MIRFIN","EQ","MIRAE ASSET NIFTY FIN SERV ETF",0.01,1,"","",0,10,"INF769K01HI8",29.52,22.3,29.52,14.01,"","","",0,0,0,33.86,22.58,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","BFSI"
"5239","MAHAPE","EQ","MAHA RASHTRA APEX CORPORATION",0.01,1,"","",0,10,"INE843B01013",147.92,69.05,270,1,"","","",0,0,0,101.18,82.8,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","MAHAPEXLTD"
"5245","AARDR","EQ","AAREY DRUGS & PHARMACEUTICALS",0.01,1,"","",0,10,"INE198H01019",100,31.35,100,22,"","","",0,0,0,67.5,61.08,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","AAREYDRUGS"
